keyword,content,filename,filepath
traffic_light,"[Keyword]: traffic_light

[Design Category]: Control Circuits

[Design Function Description]:
This design implements a traffic light controller for a two-way intersection. It manages the traffic lights for two directions (A and B) by cycling through states that control the red, yellow, and green lights based on the current state and sensor inputs.

PyRTL refinement: there is no explicit reset input in the original source, so the controller starts in state 0 using the register `reset_value`.

[Input Signal Description]:
- clk: Clock signal used to synchronize the state transitions.
- Sa: Sensor input for direction A, indicating the presence of vehicles.
- Sb: Sensor input for direction B, indicating the presence of vehicles.

[Output Signal Description]:
- Ra, Rb: Red light control signals for directions A and B, respectively.
- Ga, Gb: Green light control signals for directions A and B, respectively.
- Ya, Yb: Yellow light control signals for directions A and B, respectively.

[Design Detail]:
```python
import pyrtl

def TopModule(Sa, Sb):
    state = pyrtl.Register(bitwidth=4, name='state', reset_value=0)

    is0 = state == pyrtl.Const(0, bitwidth=4)
    is1 = state == pyrtl.Const(1, bitwidth=4)
    is2 = state == pyrtl.Const(2, bitwidth=4)
    is3 = state == pyrtl.Const(3, bitwidth=4)
    is4 = state == pyrtl.Const(4, bitwidth=4)
    is5 = state == pyrtl.Const(5, bitwidth=4)
    is6 = state == pyrtl.Const(6, bitwidth=4)
    is7 = state == pyrtl.Const(7, bitwidth=4)
    is8 = state == pyrtl.Const(8, bitwidth=4)
    is9 = state == pyrtl.Const(9, bitwidth=4)
    is10 = state == pyrtl.Const(10, bitwidth=4)
    is11 = state == pyrtl.Const(11, bitwidth=4)
    is12 = state == pyrtl.Const(12, bitwidth=4)

    next_state = state
    next_state = pyrtl.select(is0, truecase=pyrtl.Const(1, bitwidth=4), falsecase=next_state)
    next_state = pyrtl.select(is1, truecase=pyrtl.Const(2, bitwidth=4), falsecase=next_state)
    next_state = pyrtl.select(is2, truecase=pyrtl.Const(3, bitwidth=4), falsecase=next_state)
    next_state = pyrtl.select(is3, truecase=pyrtl.Const(4, bitwidth=4), falsecase=next_state)
    next_state = pyrtl.select(is4, truecase=pyrtl.Const(5, bitwidth=4), falsecase=next_state)
    next_state = pyrtl.select(is5, truecase=pyrtl.select(Sb, truecase=pyrtl.Const(6, bitwidth=4), falsecase=pyrtl.Const(5, bitwidth=4)), falsecase=next_state)
    next_state = pyrtl.select(is6, truecase=pyrtl.Const(7, bitwidth=4), falsecase=next_state)
    next_state = pyrtl.select(is7, truecase=pyrtl.Const(8, bitwidth=4), falsecase=next_state)
    next_state = pyrtl.select(is8, truecase=pyrtl.Const(9, bitwidth=4), falsecase=next_state)
    next_state = pyrtl.select(is9, truecase=pyrtl.Const(10, bitwidth=4), falsecase=next_state)
    next_state = pyrtl.select(is10, truecase=pyrtl.Const(11, bitwidth=4), falsecase=next_state)
    next_state = pyrtl.select(is11, truecase=pyrtl.select(Sa | ~Sb, truecase=pyrtl.Const(12, bitwidth=4), falsecase=pyrtl.Const(11, bitwidth=4)), falsecase=next_state)
    next_state = pyrtl.select(is12, truecase=pyrtl.Const(0, bitwidth=4), falsecase=next_state)
    state.next <<= next_state

    Ra = pyrtl.WireVector(bitwidth=1, name='Ra')
    Rb = pyrtl.WireVector(bitwidth=1, name='Rb')
    Ga = pyrtl.WireVector(bitwidth=1, name='Ga')
    Gb = pyrtl.WireVector(bitwidth=1, name='Gb')
    Ya = pyrtl.WireVector(bitwidth=1, name='Ya')
    Yb = pyrtl.WireVector(bitwidth=1, name='Yb')

    Ra <<= is7 | is8 | is9 | is10 | is11 | is12
    Rb <<= is0 | is1 | is2 | is3 | is4 | is5 | is6
    Ga <<= is0 | is1 | is2 | is3 | is4 | is5
    Gb <<= is7 | is8 | is9 | is10 | is11
    Ya <<= is6
    Yb <<= is12
    return Ra, Rb, Ga, Gb, Ya, Yb
```
",<_io.TextIOWrapper name='./knowledge_base/traffic_light.txt' mode='r' encoding='utf-8'>,traffic_light.txt
moore,"[Keyword]: moore

[Design Category]: Sequential Logic

[Design Function Description]:
This design implements a Moore state machine that detects a sequence of two consecutive '1's in the input stream. The state machine has three states: `zero`, `one1`, and `two1s`. The output is asserted when the state machine reaches the `two1s` state, indicating that the sequence ""11"" has been detected.

[Input Signal Description]:
- `clk`: Clock signal used to synchronize the state transitions.
- `reset`: Asynchronous reset signal to initialize the state machine to the `zero` state.
- `in`: Input signal that the state machine monitors for the sequence ""11"".

[Output Signal Description]:
- `out`: Output signal that is asserted (set to 1) when the state machine detects the sequence ""11"" in the input stream. It remains 0 otherwise.

[Design Detail]:
```python
import pyrtl

def TopModule(reset, in_):  # in_ corresponds to the original Verilog signal named ""in""
    zero = pyrtl.Const(0, bitwidth=2)
    one1 = pyrtl.Const(1, bitwidth=2)
    two1s = pyrtl.Const(2, bitwidth=2)

    state = pyrtl.Register(bitwidth=2, name='state', reset_value=0)
    next_state = state
    next_state = pyrtl.select(state == zero, truecase=pyrtl.select(in_, truecase=one1, falsecase=zero), falsecase=next_state)
    next_state = pyrtl.select(state == one1, truecase=pyrtl.select(in_, truecase=two1s, falsecase=zero), falsecase=next_state)
    next_state = pyrtl.select(state == two1s, truecase=pyrtl.select(in_, truecase=two1s, falsecase=zero), falsecase=next_state)
    state.next <<= pyrtl.select(reset, truecase=zero, falsecase=next_state)

    out = pyrtl.WireVector(bitwidth=1, name='out')
    out <<= state == two1s
    return out
```
",<_io.TextIOWrapper name='./knowledge_base/moore.txt' mode='r' encoding='utf-8'>,moore.txt
Edgedetect,"[Keyword]: Edgedetect

[Design Category]: Sequential Logic

[Design Function Description]:
The circuit detects positive edges on each bit of an 8-bit input signal. It outputs a corresponding 8-bit signal where each bit indicates whether a positive edge (a transition from 0 to 1) has occurred on the respective input bit.

[Input Signal Description]:
- clk: Clock signal used to synchronize the detection of positive edges.
- in[7:0]: 8-bit input signal on which positive edge detection is performed.

[Output Signal Description]:
- pedge[7:0]: 8-bit output signal where each bit is set to 1 if a positive edge is detected on the corresponding input bit, otherwise it is set to 0.

[Design Detail]:
```python
import pyrtl

def TopModule(in_):  # in_ corresponds to the original Verilog signal named ""in""
    prev = pyrtl.Register(bitwidth=8, name='prev', reset_value=0)
    pedge = pyrtl.WireVector(bitwidth=8, name='pedge')
    pedge <<= in_ & ~prev
    prev.next <<= in_
    return pedge
```
",<_io.TextIOWrapper name='./knowledge_base/Edgedetect.txt' mode='r' encoding='utf-8'>,Edgedetect.txt
shift_reg.sv,"[Keyword]: shift_reg.sv

[Design Category]: Sequential Logic

[Design Function Description]:
This design implements a simple shift register with configurable depth and data type. A shift register is a sequential logic circuit that is used to store and shift data. The data is shifted in on each clock cycle, and the output is the data that has been shifted through the register.

PyRTL refinement: the generic `Depth` parameter is represented as the Python argument `depth`, and the active-low reset input clears every stage to zero.

[Input Signal Description]:
- `clk_i`: Clock input signal that drives the shifting operation.
- `rst_ni`: Asynchronous reset input signal, active low, used to reset the shift register.
- `d_i`: Input data of type `dtype` that is to be shifted into the register.

[Output Signal Description]:
- `d_o`: Output data of type `dtype` that represents the data shifted out of the register after passing through the specified depth.

[Design Detail]:
```python
import pyrtl

def TopModule(rst_ni, d_i, depth=1):
    bitwidth = len(d_i)
    if depth <= 0:
        d_o = pyrtl.WireVector(bitwidth=bitwidth, name='d_o')
        d_o <<= d_i
        return d_o

    stages = [
        pyrtl.Register(bitwidth=bitwidth, name=f'stage_{idx}', reset_value=0)
        for idx in range(depth)
    ]

    for idx, stage in enumerate(stages):
        source = d_i if idx == 0 else stages[idx - 1]
        stage.next <<= pyrtl.select(rst_ni, truecase=source, falsecase=pyrtl.Const(0, bitwidth=bitwidth))

    d_o = pyrtl.WireVector(bitwidth=bitwidth, name='d_o')
    d_o <<= stages[-1]
    return d_o
```
",<_io.TextIOWrapper name='./knowledge_base/shift_reg.sv.txt' mode='r' encoding='utf-8'>,shift_reg.sv.txt
Gates4,"[Keyword]: Gates4

[Design Category]: Combinational Logic

[Design Function Description]:
This design implements basic logic operations (AND, OR, XOR) on a 4-bit input vector. It computes the logical AND, OR, and XOR of all four input bits and outputs the results separately.

[Input Signal Description]:
in[3:0]: A 4-bit input signal where each bit can be independently set to 0 or 1. The bits are used as inputs for the AND, OR, and XOR operations.

[Output Signal Description]:
out_and: Outputs the result of the logical AND operation on all four input bits.
out_or: Outputs the result of the logical OR operation on all four input bits.
out_xor: Outputs the result of the logical XOR operation on all four input bits.

[Design Detail]:
```python
import pyrtl

def TopModule(in_):  # in_ corresponds to the original Verilog signal named ""in""
    out_and = pyrtl.WireVector(bitwidth=1, name='out_and')
    out_or = pyrtl.WireVector(bitwidth=1, name='out_or')
    out_xor = pyrtl.WireVector(bitwidth=1, name='out_xor')

    out_and <<= in_[0] & in_[1] & in_[2] & in_[3]
    out_or <<= in_[0] | in_[1] | in_[2] | in_[3]
    out_xor <<= in_[0] ^ in_[1] ^ in_[2] ^ in_[3]
    return out_and, out_or, out_xor
```
",<_io.TextIOWrapper name='./knowledge_base/Gates4.txt' mode='r' encoding='utf-8'>,Gates4.txt
timer,"[Keyword]: timer

[Design Category]: Sequential Logic

[Design Function Description]:
This design implements a 2-second countdown timer. The timer starts counting down from a preset value when triggered and signals when the countdown reaches zero.

[Input Signal Description]:
- clk: Clock signal used to synchronize the timer operations.
- rst_n: Active-low reset signal to initialize or reset the timer.
- timer_start: Signal to start the timer countdown from the preset value.
- timer_tick: Signal that ticks at 60Hz, used to decrement the timer value.

[Output Signal Description]:
- timer_up: Output signal that indicates the timer has reached zero.

[Design Detail]:
```python
import pyrtl

def TopModule(rst_n, timer_start, timer_tick):
    timer_q = pyrtl.Register(bitwidth=7, name='timer_q', reset_value=0)
    decremented = (timer_q - pyrtl.Const(1, bitwidth=7))[0:7]
    tick_value = pyrtl.select(timer_q == pyrtl.Const(0, bitwidth=7), truecase=pyrtl.Const(0, bitwidth=7), falsecase=decremented)
    next_value = pyrtl.select(
        timer_start,
        truecase=pyrtl.Const(0x7F, bitwidth=7),
        falsecase=pyrtl.select(timer_tick, truecase=tick_value, falsecase=timer_q),
    )
    timer_q.next <<= pyrtl.select(~rst_n, truecase=pyrtl.Const(0, bitwidth=7), falsecase=next_value)

    timer_up = pyrtl.WireVector(bitwidth=1, name='timer_up')
    timer_up <<= timer_q == pyrtl.Const(0, bitwidth=7)
    return timer_up
```
",<_io.TextIOWrapper name='./knowledge_base/timer.txt' mode='r' encoding='utf-8'>,timer.txt
carry_save_adder,"[Keyword]: carry_save_adder

[Design Category]: Arithmetic Circuits

[Design Function Description]:
The design implements a carry-save adder (CSA) that adds four 4-bit numbers (a, b, c, and d) and produces a 5-bit sum and a carry-out. The CSA is a type of digital adder used to compute the sum of three or more n-bit numbers in binary. It is particularly useful in multi-operand addition scenarios, such as in digital signal processing and computer arithmetic.

[Input Signal Description]:
- a[3:0]: A 4-bit input operand.
- b[3:0]: A 4-bit input operand.
- c[3:0]: A 4-bit input operand.
- d[3:0]: A 4-bit input operand.

These inputs represent the four numbers to be added together.

[Output Signal Description]:
- sum[4:0]: A 5-bit output representing the sum of the four input operands.
- cout: A 1-bit output representing the carry-out from the most significant bit of the addition.

[Design Detail]:
```python
import pyrtl

def TopModule(a, b, c, d):
    total = (
        pyrtl.concat(pyrtl.Const(0, bitwidth=2), a)
        + pyrtl.concat(pyrtl.Const(0, bitwidth=2), b)
        + pyrtl.concat(pyrtl.Const(0, bitwidth=2), c)
        + pyrtl.concat(pyrtl.Const(0, bitwidth=2), d)
    )
    sum_ = pyrtl.WireVector(bitwidth=5, name='sum')
    cout = pyrtl.WireVector(bitwidth=1, name='cout')
    sum_ <<= total[0:5]
    cout <<= total[5]
    return sum_, cout
```
",<_io.TextIOWrapper name='./knowledge_base/carry_save_adder.txt' mode='r' encoding='utf-8'>,carry_save_adder.txt
Countbcd,"[Keyword]: Countbcd

[Design Category]: Sequential Logic

[Design Function Description]:
This design implements a 4-digit BCD (Binary-Coded Decimal) counter. The counter increments on each clock cycle and resets to zero when it reaches 9999. The `ena` signals indicate when each BCD digit is at its maximum value of 9, enabling the next higher digit to increment.

[Input Signal Description]:
- `clk`: Clock signal that drives the counter.
- `reset`: Synchronous active-high reset signal that initializes the counter to zero when asserted.

[Output Signal Description]:
- `ena[3:1]`: Enable signals for each BCD digit, indicating when the respective digit is at its maximum value of 9.
- `q[15:0]`: 16-bit output representing the 4-digit BCD counter value, with each 4-bit segment representing a single BCD digit.

[Design Detail]:
```python
import pyrtl

def TopModule(reset):
    d0 = pyrtl.Register(bitwidth=4, name='digit0', reset_value=0)
    d1 = pyrtl.Register(bitwidth=4, name='digit1', reset_value=0)
    d2 = pyrtl.Register(bitwidth=4, name='digit2', reset_value=0)
    d3 = pyrtl.Register(bitwidth=4, name='digit3', reset_value=0)

    ena1 = d0 == pyrtl.Const(9, bitwidth=4)
    ena2 = ena1 & (d1 == pyrtl.Const(9, bitwidth=4))
    ena3 = ena2 & (d2 == pyrtl.Const(9, bitwidth=4))

    inc0 = (d0 + pyrtl.Const(1, bitwidth=4))[0:4]
    inc1 = (d1 + pyrtl.Const(1, bitwidth=4))[0:4]
    inc2 = (d2 + pyrtl.Const(1, bitwidth=4))[0:4]
    inc3 = (d3 + pyrtl.Const(1, bitwidth=4))[0:4]

    d0_next = pyrtl.select(d0 == pyrtl.Const(9, bitwidth=4), truecase=pyrtl.Const(0, bitwidth=4), falsecase=inc0)
    d1_advanced = pyrtl.select(d1 == pyrtl.Const(9, bitwidth=4), truecase=pyrtl.Const(0, bitwidth=4), falsecase=inc1)
    d2_advanced = pyrtl.select(d2 == pyrtl.Const(9, bitwidth=4), truecase=pyrtl.Const(0, bitwidth=4), falsecase=inc2)
    d3_advanced = pyrtl.select(d3 == pyrtl.Const(9, bitwidth=4), truecase=pyrtl.Const(0, bitwidth=4), falsecase=inc3)

    d0.next <<= pyrtl.select(reset, truecase=pyrtl.Const(0, bitwidth=4), falsecase=d0_next)
    d1.next <<= pyrtl.select(reset, truecase=pyrtl.Const(0, bitwidth=4), falsecase=pyrtl.select(ena1, truecase=d1_advanced, falsecase=d1))
    d2.next <<= pyrtl.select(reset, truecase=pyrtl.Const(0, bitwidth=4), falsecase=pyrtl.select(ena2, truecase=d2_advanced, falsecase=d2))
    d3.next <<= pyrtl.select(reset, truecase=pyrtl.Const(0, bitwidth=4), falsecase=pyrtl.select(ena3, truecase=d3_advanced, falsecase=d3))

    ena = pyrtl.WireVector(bitwidth=3, name='ena')
    q = pyrtl.WireVector(bitwidth=16, name='q')
    ena <<= pyrtl.concat(ena3, ena2, ena1)
    q <<= pyrtl.concat(d3, d2, d1, d0)
    return ena, q
```
",<_io.TextIOWrapper name='./knowledge_base/Countbcd.txt' mode='r' encoding='utf-8'>,Countbcd.txt
adder,"[Keyword]: adder

[Design Category]: Arithmetic Circuits

[Design Function Description]:
This design implements an 8-bit binary adder. It takes two 8-bit binary numbers as inputs and produces an 8-bit sum and a carry-out as outputs.

[Input Signal Description]:
a[7:0]: An 8-bit input signal representing the first operand for the addition.
b[7:0]: An 8-bit input signal representing the second operand for the addition.

[Output Signal Description]:
s[7:0]: An 8-bit output signal representing the sum of the two input operands.
c: A 1-bit output signal representing the carry-out from the most significant bit of the addition.

[Design Detail]:
```python
import pyrtl

def TopModule(a, b):
    total = pyrtl.concat(pyrtl.Const(0, bitwidth=1), a) + pyrtl.concat(pyrtl.Const(0, bitwidth=1), b)
    c = pyrtl.WireVector(bitwidth=1, name='c')
    s = pyrtl.WireVector(bitwidth=8, name='s')
    c <<= total[8]
    s <<= total[0:8]
    return c, s
```
",<_io.TextIOWrapper name='./knowledge_base/adder.txt' mode='r' encoding='utf-8'>,adder.txt
Count15,"[Keyword]: Count15

[Design Category]: Sequential Logic

[Design Function Description]:
This design is a 4-bit binary counter with a synchronous reset. The counter increments on each positive edge of the clock and resets to zero when it reaches the maximum count of 15 or when the reset signal is active.

[Input Signal Description]:
- clk: Clock signal that triggers the counter to increment on its positive edge.
- reset: Synchronous active-high reset signal that sets the counter output to zero when asserted.

[Output Signal Description]:
- q[3:0]: 4-bit output representing the current count value of the counter.

[Design Detail]:
```python
import pyrtl

def TopModule(reset):
    q = pyrtl.Register(bitwidth=4, name='q', reset_value=0)
    incremented = (q + pyrtl.Const(1, bitwidth=4))[0:4]
    wrapped = pyrtl.select(q == pyrtl.Const(15, bitwidth=4), truecase=pyrtl.Const(0, bitwidth=4), falsecase=incremented)
    q.next <<= pyrtl.select(reset, truecase=pyrtl.Const(0, bitwidth=4), falsecase=wrapped)
    return q
```
",<_io.TextIOWrapper name='./knowledge_base/Count15.txt' mode='r' encoding='utf-8'>,Count15.txt
2012 q1g,"[Keyword]: 2012 q1g

[Design Category]: Combinational Logic

[Design Function Description]:
This circuit implements a Boolean function using AND, OR, and NOT gates.
It evaluates a 4-bit input vector and produces a single-bit output based
on a sum-of-products logical expression.

[Input Signal Description]:
x[4:1]: A 4-bit input vector. Each bit contributes to the logical conditions:
    x[1] → least significant bit
    x[4] → most significant bit

[Output Signal Description]:
f: A single-bit output representing the result of the Boolean expression.

[Design Detail]:
f = (~x[1] & x[3]) 
    | (~x[2] & ~x[3] & ~x[4]) 
    | (x[1] & ~x[2] & x[3] & ~x[4]) 
    | (x[2] & x[3] & x[4])

import pyrtl

# Define `Inputs` and `Outputs`.
x = pyrtl.Input(bitwidth=4, name=""x"")
f = pyrtl.Output(bitwidth=1, name=""f"")

# Map PyRTL indexing to match Verilog x[4:1]
x1 = x[0]
x2 = x[1]
x3 = x[2]
x4 = x[3]

# Define the logic.
term1 = (~x1) & x3
term2 = (~x2) & (~x3) & (~x4)
term3 = x1 & (~x2) & x3 & (~x4)
term4 = x2 & x3 & x4

f <<= term1 | term2 | term3 | term4

# Simulate various values for `x`.
sim = pyrtl.Simulation()

sim.step_multiple({
    ""x"": [
        0b0000,
        0b0001,
        0b0010,
        0b0100,
        0b0111,
        0b1111
    ]
})

# Display simulation traces.
sim.tracer.render_trace()",<_io.TextIOWrapper name='./knowledge_base/ex0.txt' mode='r' encoding='utf-8'>,ex0.txt
Rotate_8,"[Keyword]: Rotate_8

[Design Category]: Arithmetic Circuits

[Design Function Description]:
The design implements an 8-bit barrel shifter that can perform both left and right rotations. The direction of the shift is determined by the control signal LR. The amount of rotation is specified by a 3-bit input, allowing for shifts of 0 to 7 positions.

[Input Signal Description]:
- `num[7:0]`: An 8-bit input signal representing the number to be rotated.
- `amt[2:0]`: A 3-bit input signal specifying the number of positions to rotate the input number.
- `LR`: A control signal that determines the direction of the rotation. If LR is high, a left rotation is performed; if low, a right rotation is performed.

[Output Signal Description]:
- `real_out[7:0]`: An 8-bit output signal that provides the result of the rotation operation based on the input number, the amount of rotation, and the direction specified by LR.

[Design Detail]:
```python
import pyrtl

def TopModule(num, amt, LR):
    right1 = pyrtl.select(amt[0], truecase=pyrtl.concat(num[0:1], num[1:8]), falsecase=num)
    right2 = pyrtl.select(amt[1], truecase=pyrtl.concat(right1[0:2], right1[2:8]), falsecase=right1)
    right4 = pyrtl.select(amt[2], truecase=pyrtl.concat(right2[0:4], right2[4:8]), falsecase=right2)

    left1 = pyrtl.select(amt[0], truecase=pyrtl.concat(num[0:7], num[7:8]), falsecase=num)
    left2 = pyrtl.select(amt[1], truecase=pyrtl.concat(left1[0:6], left1[6:8]), falsecase=left1)
    left4 = pyrtl.select(amt[2], truecase=pyrtl.concat(left2[0:4], left2[4:8]), falsecase=left2)

    real_out = pyrtl.WireVector(bitwidth=8, name='real_out')
    real_out <<= pyrtl.select(LR, truecase=left4, falsecase=right4)
    return real_out
```
",<_io.TextIOWrapper name='./knowledge_base/Rotate_8.txt' mode='r' encoding='utf-8'>,Rotate_8.txt
Reduction,"[Keyword]: Reduction

[Design Category]: Combinational Logic

[Design Function Description]:
This design calculates the parity of an 8-bit input vector. The parity is determined by performing a bitwise XOR operation across all bits of the input. The output is 1 if the number of 1s in the input is odd, and 0 if the number of 1s is even.

[Input Signal Description]:
in[7:0]: An 8-bit input signal whose parity is to be calculated.

[Output Signal Description]:
parity: A single-bit output signal that represents the parity of the input. It is 1 if the number of 1s in the input is odd, and 0 if even.

[Design Detail]:
```python
import pyrtl

def TopModule(in_):  # in_ corresponds to the original Verilog signal named ""in""
    parity = pyrtl.WireVector(bitwidth=1, name='parity')
    parity <<= in_[0] ^ in_[1] ^ in_[2] ^ in_[3] ^ in_[4] ^ in_[5] ^ in_[6] ^ in_[7]
    return parity
```
",<_io.TextIOWrapper name='./knowledge_base/Reduction.txt' mode='r' encoding='utf-8'>,Reduction.txt
binary_decoder_3x8,"[Keyword]: binary_decoder_3x8

[Design Category]: Combinational Logic

[Design Function Description]:
The circuit is a 3-to-8 binary decoder. It takes a 3-bit binary input and decodes it into an 8-bit output, where only one of the output bits is set to '1' based on the input value, and the rest are '0'. This is achieved by using two 2-to-4 decoders, with the most significant bit of the input used to enable one of the two decoders.

[Input Signal Description]:
a[2:0]: A 3-bit input signal that represents a binary number from 0 to 7. This input is used to determine which one of the 8 output lines will be activated.

[Output Signal Description]:
bcode[7:0]: An 8-bit output signal where only one bit is set to '1' based on the input value, and the rest are '0'. This represents the decoded output of the 3-to-8 decoder.

[Design Detail]:
```python
import pyrtl

def TopModule(a):
    terms = [a == pyrtl.Const(idx, bitwidth=3) for idx in range(8)]
    bcode = pyrtl.WireVector(bitwidth=8, name='bcode')
    bcode <<= pyrtl.concat(*reversed(terms))
    return bcode
```
",<_io.TextIOWrapper name='./knowledge_base/binary_decoder_3x8.txt' mode='r' encoding='utf-8'>,binary_decoder_3x8.txt
Bcdadd4,"[Keyword]: Bcdadd4

[Design Category]: Arithmetic Circuits

[Design Function Description]:
The design implements a 16-bit Binary Coded Decimal (BCD) adder. It takes two 16-bit BCD numbers and a carry-in as inputs and produces a 16-bit BCD sum and a carry-out. The addition is performed in 4-bit BCD segments.

[Input Signal Description]:
- a[15:0]: A 16-bit input representing the first BCD number.
- b[15:0]: A 16-bit input representing the second BCD number.
- cin: A single-bit input representing the initial carry-in for the least significant BCD digit.

[Output Signal Description]:
- cout: A single-bit output representing the carry-out from the most significant BCD digit.
- sum[15:0]: A 16-bit output representing the BCD sum of the inputs a and b.

[Design Detail]:
```python
import pyrtl

def _bcd_digit_add(a_digit, b_digit, carry_in):
    temp = (
        pyrtl.concat(pyrtl.Const(0, bitwidth=1), a_digit)
        + pyrtl.concat(pyrtl.Const(0, bitwidth=1), b_digit)
        + pyrtl.concat(pyrtl.Const(0, bitwidth=4), carry_in)
    )
    needs_correction = temp > pyrtl.Const(9, bitwidth=5)
    corrected = (temp + pyrtl.Const(6, bitwidth=5))[0:5]
    digit_sum = pyrtl.select(needs_correction, truecase=corrected[0:4], falsecase=temp[0:4])
    digit_cout = pyrtl.select(
        needs_correction,
        truecase=pyrtl.Const(1, bitwidth=1),
        falsecase=pyrtl.Const(0, bitwidth=1),
    )
    return digit_sum, digit_cout

def TopModule(a, b, cin):
    s0, c0 = _bcd_digit_add(a[0:4], b[0:4], cin)
    s1, c1 = _bcd_digit_add(a[4:8], b[4:8], c0)
    s2, c2 = _bcd_digit_add(a[8:12], b[8:12], c1)
    s3, cout = _bcd_digit_add(a[12:16], b[12:16], c2)

    sum_ = pyrtl.WireVector(bitwidth=16, name='sum')
    sum_ <<= pyrtl.concat(s3, s2, s1, s0)
    return cout, sum_
```
",<_io.TextIOWrapper name='./knowledge_base/Bcdadd4.txt' mode='r' encoding='utf-8'>,Bcdadd4.txt
dual_address_rom,"[Keyword]: dual_address_rom

[Design Category]: Memory Circuits

[Design Function Description]:
The design is a dual-port ROM (Read-Only Memory) module that allows reading from two separate addresses simultaneously. It includes a testbench to verify its functionality. The ROM is initialized with predefined data values, and the module supports enabling and disabling of each port independently.

PyRTL refinement: `wr_en` is treated as a read qualifier for port 0, not as a real ROM write signal. Disabled outputs drive zero because PyRTL does not model high-impedance outputs in this style.

[Input Signal Description]:
- `clk`: Clock signal used to synchronize the operations within the ROM.
- `wr_en`: Write enable signal, although typically ROMs do not support writing; this signal is used here to control the address loading.
- `addr_in_0`: 4-bit address input for port 0, used to select which data to read from the ROM.
- `addr_in_1`: 4-bit address input for port 1, used to select which data to read from the ROM.
- `port_en_0`: Enable signal for port 0, allowing data to be read from the ROM when high.
- `port_en_1`: Enable signal for port 1, allowing data to be read from the ROM when high.

[Output Signal Description]:
- `data_out_0`: 8-bit data output from port 0, providing the data stored at the address specified by `addr_in_0` when `port_en_0` is high.
- `data_out_1`: 8-bit data output from port 1, providing the data stored at the address specified by `addr_in_1` when `port_en_1` is high.

[Design Detail]:
```python
import pyrtl

def TopModule(clk, wr_en, addr_in_0, addr_in_1, port_en_0, port_en_1):
    romdata = [
        0x24, 0x23, 0xE2, 0x21,
        0x45, 0xAE, 0xCB, 0x00,
        0xA3, 0x2A, 0xEC, 0x22,
        0x40, 0xA0, 0x0C, 0x00,
    ]
    rom = pyrtl.RomBlock(
        bitwidth=8,
        addrwidth=4,
        romdata=romdata,
        name='rom',
        max_read_ports=2,
        asynchronous=True,
    )

    data_out_0 = pyrtl.WireVector(bitwidth=8, name='data_out_0')
    data_out_1 = pyrtl.WireVector(bitwidth=8, name='data_out_1')
    data_out_0 <<= pyrtl.select(port_en_0 & wr_en, truecase=rom[addr_in_0], falsecase=pyrtl.Const(0, bitwidth=8))
    data_out_1 <<= pyrtl.select(port_en_1, truecase=rom[addr_in_1], falsecase=pyrtl.Const(0, bitwidth=8))
    return data_out_0, data_out_1
```
",<_io.TextIOWrapper name='./knowledge_base/dual_address_rom.txt' mode='r' encoding='utf-8'>,dual_address_rom.txt
Count10,"[Keyword]: Count10

[Design Category]: Sequential Logic

[Design Function Description]:
This design is a 4-bit decade counter that counts from 0 to 9. It increments the count on each positive edge of the clock signal. When the count reaches 9, it resets back to 0. The counter can also be reset to 0 synchronously when the reset signal is high.

[Input Signal Description]:
- clk: Clock signal that triggers the counter to increment on its positive edge.
- reset: Synchronous active-high reset signal that sets the counter to 0 when high.

[Output Signal Description]:
- q[3:0]: 4-bit output representing the current count value of the counter, ranging from 0 to 9.

[Design Detail]:
```python
import pyrtl

def TopModule(reset):
    q = pyrtl.Register(bitwidth=4, name='q', reset_value=0)
    incremented = (q + pyrtl.Const(1, bitwidth=4))[0:4]
    wrapped = pyrtl.select(q == pyrtl.Const(9, bitwidth=4), truecase=pyrtl.Const(0, bitwidth=4), falsecase=incremented)
    q.next <<= pyrtl.select(reset, truecase=pyrtl.Const(0, bitwidth=4), falsecase=wrapped)
    return q
```
",<_io.TextIOWrapper name='./knowledge_base/Count10.txt' mode='r' encoding='utf-8'>,Count10.txt
Popcount255,"[Keyword]: Popcount255

[Design Category]: Combinational Logic

[Design Function Description]:
The circuit counts the number of '1's in a 255-bit input vector and outputs the count as an 8-bit number.

[Input Signal Description]:
in[254:0]: A 255-bit input signal where each bit can be either '0' or '1'.

[Output Signal Description]:
out[7:0]: An 8-bit output signal representing the count of '1's present in the input vector.

[Design Detail]:
```python
import pyrtl

def TopModule(in_):  # in_ corresponds to the original Verilog signal named ""in""
    count = pyrtl.Const(0, bitwidth=8)
    for idx in range(255):
        addend = pyrtl.concat(pyrtl.Const(0, bitwidth=7), in_[idx])
        count = (count + addend)[0:8]

    out = pyrtl.WireVector(bitwidth=8, name='out')
    out <<= count
    return out
```
",<_io.TextIOWrapper name='./knowledge_base/Popcount255.txt' mode='r' encoding='utf-8'>,Popcount255.txt
